text,emotion
ilk kez dayı olmuştum hayretler içerisinde yeğenime sarıldım,Happy
"kaç aydır amaçladığım bir hedefe yaklaşınca,ulaşmaya ramak kalınca kendimi huzurlu ve mutlu hissederim",Happy
uzun süredir görüşmediğim ailem ile bir raya geldiğimde çok sevindim,Happy
Şu anda okumakta olduğum üniversiteyi kazandığımı öğrenince çok sevinmiştim,Happy
dersi aa notu ile geçmek,Happy
ben küçük bir çocukken yanıma yanaşan amca şekerin pantolonunun cebinde olduğunu söylediğinde çok mutlu olmuştum.,Happy
Galatasaray'ın şampiyonluğu beni çok mutlu etti.,Happy
projeyi bitirmekten çok mutluluk duyarım,Happy
Bu labı bütün öğrenciler anlamış ve 100 almış şekilde tamamlayacaklar. Akşam hepimiz rahat uyuyacağız.,Happy
Hiç beklemediğim bir yerden para gelmesine çok sevindim,Happy
Çayı başkasının demlemesi,Happy
Ne yaptığımı bilmeden yazdığım kod doğru çıktı verince seviniyorum.,Happy
2 yaz önce ilk defa İngiltere'ye gittiğim zaman çok mutlu oldum.,Happy
Jessie-j konserine gideceğim için çok mutluyum.,Happy
çok sevdiğim arkadaşlarımın yanındayken ve ailemleyken mutlu olurum,Happy
abimin oğlu olacağına çok sevindim. amca oluyorum,Happy
Arkadaşımı Pes2015 oyununda yendiğim için çok mutluyum.,Happy
Çocukluk hayalim olan Bilgisayar Mühendisliği bölümünü kazandığımda çok mutlu oldum.,Happy
eşim ve oğlumla birlikte gezmek benim için en güzel aktivitedir. Onlar yanımdayken çok mutluyum.,Happy
Anne olacağımı öğrendiğimde çok mutlu olmuştum.,Happy
Emekli olmak benim için yeni ve güzel bir hayata yelken açmak demekti.,Happy
Bayramda çocuklarımı karşımda görünce mutlu oldum.,Happy
diktiğim fidanların baharla birlikte yemyeşil yapraklarla bezenmesi içimi mutlulukla doldurdu.,Happy
"Yeğenlerimi alıp sevince çok mutlu oluyorum. Hele de kız bebeklerin tatlılığı içimi sarıp sarmalıyor. O masum ve musaffa gülüşlerin ileriki yaşlarını tahayyül ediyor ve onların yanında olmak arzusu duyuyorum. İlk veya son, hepsi de birbirinden tatlı, insana mutluluk veren çehreler olmuştur benim için.",Happy
Kızım doğduğunda çok mutlu oldum.,Happy
Üniversiteyi normal eğitim süresi içerisinde bitirdiğimde çok mutlu olmuştum.,Happy
Kedi görünce mutlu oluyorum.,Happy
Doktoranın bitmesi beni çok sevindirir,Happy
Çevremdeki insanlar mutlu oldukça,Happy
Yüzme yarışlarında iyi derece alınca çok seviniyorum.,Happy
Akademisyenliğe adım attığım ilk gün havalarda uçuyordum.,Happy
Çocuklar derslerde başarılı olunca çok mutlu olurum,Happy
Anne olunca çok mutlu oldum.,Happy
Geçen sene bölümümüz öğrencilerinini Tübitak yarışmasını kazanmasından çok mutlu oldum.,Happy
Takımım şampiyon olunca çok mutlu oldum.,Happy
"İlk işe girişim, ilk çocuğumun ve torunumun doğuşu beni çok mutlu etmişti.",Happy
istediğim devlet kurumuna atandığıma dair sonuç açıklandığında çok sevindim,Happy
Aşk,Happy
ATANDIĞIM İÇİN ÇOK MUTLU OLDUM,Happy
Kızım bana her güldüğünde,Happy
Üniversiteye başladığım ilk gün çok mutluyum,Happy
Doçent olacağım gün mutlu olacağım,Happy
Üniversitedeki ilk seçim yarışından Bölüm Başkanlığı ile çıktığım için çok mutlu oldum,Happy
Eve kedi aldığımızda mutluluktan uçmuştum,Happy
Ailemle geçirdiğim her an mutluyum.,Happy
Doktora tezimin bittiği  gün mutlu  oldum.,Happy
NÖBETÇİYKEN HASTA GELMEDİĞİNDE ÇOK MUTLU OLURUM.,Happy
Çocuklarım iyi okullar kazandığında çok mutlu oldum.,Happy
oğlumun bana sevgiyle sarılması beni çok mutlu eder,Happy
İlk yeğenim doğduğunda çok mutlu oldum,Happy
Başka bir şehirde yaşayan hocamı dinlemeye gitmek için eşimin izin vermesine çok mutlu oldum.,Happy
araba kullanınca çok mutlu olurum.,Happy
"Hoşlandığım kişi ""merhaba"" diye mesaj atınca dünyalar benim oldu.",Happy
fenerbahçe şampiyon olunca havalara uçtum.,Happy
ilk kez teyze olacağım için çok mutluyum.,Happy
atakalp'e işe başladığım gün mutlu oldum.,Happy
anne olduğum zaman...,Happy
Mutluluktan ağladığım ender zamanlardan biriydi.,Happy
AMELİYAT OLDUĞUMDA ÇOK MUTLU OLMUŞTUM,Happy
ATAKALP'DEKİ İŞİME SAHİP OLDUĞUM İÇİN ÇOK MUTLUYUM,Happy
EN ÇOK MUTLU OLDUğUM GÜN OğLUMUN DOĞUŞU. VE ARABAMIN ALIŞI OLMUŞTU.,Happy
Teyze olacağımı öğrendiğim zaman çok mutlu olmuştum.,Happy
Eğitim için yurt dışına çıkmıştım ve ailemi çok özlemiştim. dönerken havaalanında ailemi görünce çok mutlu olmuştum.,Happy
kızımın okulda başarılı olmasına çok sevindim.,Happy
çocuklarımızın okulda yahut iş yaşamında başarılı olması mutlu eder beni.,Happy
sevgilim beni öperek uyandırdığında çok mutlu oldum.,Happy
ilkokulda voleybol takımında antrenman yaparken çok yoruluyorduk ama sonunda mutlu olduk,Happy
Yurt dışına çıktığımda mutlu olurum. Farklılık mutluluğa yol açar bende.,Happy
kardeşim sınavdan yüksek aldığında bayağı bir sevinmiştim,Happy
Tatilde ailem beni ziyarete geldiğinde havalara uçtum.,Happy
Üniversiteyi kazandığımda çok sevinmiştim,Happy
O geldiğinden beri ağzım kulaklarımda.,Happy
Başarımı hemen sevdiklerimle paylaştım .Diğer maçlara daha öz güvenli çıktım,Happy
Doktoraya başlayınca çok mutlu olmuştum,Happy
Hiç beklemediğim bir anda  çok istediğim bir şeyin olması beni çok mutlu ediyor.,Happy
Eşimle tatile çıkmak beni çok mutlu ediyor.,Happy
Kızımın karnesinde gördüğüm güzel notlar beni çok mutlu etti.,Happy
onu çok seviyorum,Happy
Tatillerde ailemiz bir araya geldiğinde çok mutlu oluyorum.,Happy
Yurt dışında yaşama olasılığı bile beni mutlu ediyor.,Happy
Yarışma kazanmak güzel bir duyguydu.,Happy
İlk yeğenim doğduğunda çok sevindim,Happy
Sertap Erener Eurovision Yarışmasını kazandığından çok mutlu oldum.,Happy
Hayallerime ulaştım!,Happy
planlarımı uygulayabilmekten.,Happy
her alışveriş yaptıktan sonra çok mutlu oluyorum,Happy
Mutluluk benim için uzun süren bir duygu. hiç olmadı şu ara sadece sayısından haberim olmayacak kadar çok param olsa mutlu olurdum.,Happy
Oyuncu ya da sadece öğrenci olmama göre değişmekle birlikte bu durumda mutlu olurum.,Happy
yeğenim olduğunda sevinmiştim.,Happy
Tanımadığınız birinden küçük jestler ve seni düşündüğünü ve önemsediğini gösteren davranışlar,Happy
Okul bahar şenliği konser etkinliğinde sahneye çıkınca çok eğlendim. Mutlu oldum.,Happy
Küçük kızım bana sarıldığında çok mutlu oluyorum.,Happy
Bebeğimiz olacak haberini aldığımda çok mutlu oldum.,Happy
Liseyi bitirdikten 15 ay sonra veteriner sağlık teknisyeni olarak atamamın yapılacağını duyduğumda çok sevindim.,Happy
Basketbol turnuvasında 3. olarak ödül alınca mutlu oldum.,Happy
"Kardeşimin tayininin, eşinin çalıştığı yerin yakınına çıkmasına sevinmiştim.",Happy
"Evlendiğim gün mutluydum.
      Oğlumun doğduğu gün mutlu oldum",Happy
Yurt dışındaki teyzem ve çocuklarını çok seviyorum. Onları görmek beni çok mutlu ediyor.,Happy
oğlum doğduğunda çok mutlu oldum,Happy
küçükken babamın bana paten aldığını görünce çok mutlu olmuştum.,Happy
Arkadaşım evlenirken çok mutlu oldum.,Happy
Oğlum doğduğunda bir problem yaşadık.İyileştiğinde dünyalar benim olmuştu.,Happy
Doğan çocuklarım. ataması yapılan kardeşim,Happy
Arkadaşımın gözlerindeki mutluluğu görünce bende sevindim.,Happy
Denetleme sonuçlarının umduğumuzdan daha iyi sonuçlandığını öğrenince hepimiz birbirimize sarılıp kutladık.,Happy
Yeğenim ilk kez hala dediğinde çok sevinmiştim.,Happy
sevdiğim insanlarla bir arada bulunmak beni mutlu eder,Happy
eve geldiğimde gördüğüm sürpriz beni daha da çok mutlu etti,Happy
Anne olduğumda çok mutlu oldum,Happy
ÜNİVERSİTEYİ KAZANDIĞIMDA,Happy
MEMLEKETİME GİDİP AİLEMİ GÖRMEM BENİ ÇOK MUTLU ETMİŞTİ.,Happy
LİSEDEN MEZUN OLUNCA ÇOK MUTLU OLMUŞTUM,Happy
Yeğenim Seymen'in doğuşu :),Happy
üniversite sınavını kazandığımda mutlu oldum,Happy
ağabeyimin evlendiği gün çok mutlu olmuştum.,Happy
Eşimin beni sevdiğini her söyleyişinde çok mutlu olurum,Happy
Takım halinde başarıya ulaşmak bana mutluluk veriyor.,Happy
güzel olan her şey insana mutluluk verir.,Happy
Annemi gülerken gördüğüm her an ben de mutlu oluyorum.,Happy
Kızımı ilk kucağıma aldığımda çok mutlu oldum.,Happy
Müfettiş yeterlilik sınavını kazanınca çok mutlu oldum.,Happy
Hiçbir şey yapmamak beni mutlu eder.,Happy
Lisansı bitirince sevinmiştim.,Happy
Ailemle yediğim akşam yemekleri beni mutlu eder.,Happy
Tatil beni mutlu eder.,Happy
üniversiteyi kazandığımda çok mutlu oldum,Happy
3 ay sonra aileme kavuşunca hepimiz çok mutlu olduk.,Happy
sevdiğim kişiden olumlu hareketler gördüğümde çok sevindim.,Happy
kızım doğduğunda çok mutlu oldum,Happy
torunum doğduğunda çok mutlu oldum.,Happy
Gülümsemesi içimi ısıttı.,Happy
Herhangi bir konuda başarılı olmak beni çok mutlu eder.,Happy
Bütün sevdiklerimi bir arada gördüğümde çok mutlu olurum.,Happy
Projem hayata geçince çok sevindim.,Happy
Üniversiteyi kazandığımda sevinçten sokakta dans etmiştim :),Happy
"Uşak Ulubey'de ortaokulu okurken,yengemi doktora getirmişler.Hamile idi.Ağabeyim,okula ziyaretime gelmiş,yeğenin olacak bir ay kadar sonra dedi. Ben bir ayı nasıl geçirecektim. Oğlan mı,kız mı olacak,kime benzeyecek vesaire. Bir hafta sonra haber geldi.yeğenin oldu diye. kızmış. Adını rahmetli annemin adını koymuşlar. Beni bir heyecan sardı. Hafta sonunu bekleyemedim. Çarşamba dan okulu astım. Doğru köye yeğenimi görmeye gittim. Kucağıma alınca dünyalar benim oldu.",Happy
Sevdiğim insanla bir Ömür yaşayacağımı duyunca çok mutlu oldum.,Happy
Başarı bursu kazandığımda çok mutlu oldum.,Happy
Başarılı olduğumu hissettiğim her An çok mutlu oluyorum,Happy
Sevdiğim ve sevildiğim insanlarla bir arada olmak beni mutlu eder,Happy
folklor ekibine seçildiğimde çok sevinmiştim. Okul dışında sosyal ortamda başarılı olduğum ilk anımdı.,Happy
Eşimin ilk bebeğimize hamile olduğunu duyduğumda çok mutlu olmuştum.,Happy
"okul takımımız gerçekten iyi çalışmış, bize bu gururu yaşattığı için çok mutluyum.",Happy
Tatil beni mutlu eder,Happy
"dünyanın en güzel şeylerinden biri insanın yeğeninin olması, yıllık iznimi o zaman kullanmıştım",Happy
Müfettişlik sınavını geçtiğimi öğrenince çok sevindim.,Happy
yüksek lisans için burs hakkı kazandığımda çok sevindim.,Happy
"Daha önce hiç hissetmediğim bir şeydi bu , onu ilk gördüğüm an öyle kanlar içinde falan ağlarken.. Anlatması mümkün değil cidden .. Gökyüzünün ne kadar mavi olduğunu hiç fark etmemiş gibi, yaşamı sevmek gibi aniden.. gözlerini dolduran insanın , çığlık atma isteği uyandıran duygular , yeğenimi ilk kucağıma aldığım an",Happy
Kızım ilk anne dediğinde,Happy
"2009 yılında kız kardeşimin bir oğlu doğdu çok mutlu oldum, teyze gerçekten anne yarısıymış.",Happy
Aşık olduğum için çok mutluyum,Happy
Arkadaşlarımla ispanya gezisine gittiğim için çok mutlu oldum,Happy
Oğlumu kucağıma aldığımda çok mutlu olmuştum,Happy
Yeğenim doğduğunda mutluluktan ağladım,Happy
istediğim bir şeye ulaştığımda çok sevinirim.,Happy
BÜYÜK VE KÜÇÜK OĞLUMUN İSTİKBALLERİNE VESİLE OLAN İŞLERİNE BAŞLADIĞI GÜNLER,Happy
"Çocuklarımın başarısı, istediği okulu okuması",Happy
Beşiktaş şampiyon olsaydı çok mutlu olurdum.,Happy
Spor yaptığım kendime zaman ayırdığım her an mutlu olurum.,Happy
Abimin düğünü ve yeğenimin olduğu zaman,Happy
ingilizce sınavını geçtiğimizi öğrenince mutluluktan uçtum,Happy
Sevgilimin zor anımda yanımda olduğu her an mutluyum,Happy
Ailemin her zaman yanımda olduğunu bilmek mutluluk veriyor.,Happy
üniversitede katıldığım topluluk bir yarışmada birincilik kazanınca çok mutlu olmuştum. Aynı amaç doğrultusunda birlikte olduğunuz insanlarla başarılar kazanmak beni mutlu etti.,Happy
doktora diplomamı aldığımda çok mutlu olmuştum.,Happy
Elif sevgili olma teklifimi kabul ettiğinde çok sevindim.,Happy
Umudumu kestiğim bir olay gerçekleştiği zaman,Happy
Üniversiteyi kazandığıma çok sevindim.,Happy
ilk arabamı aldığımda çok sevinmiştim,Happy
Üniversiteye yerleştiğimde çok sevindim.,Happy
köpek aldığımda çok mutlu olmuştum,Happy
Kuzenlerimle ve ailemle pikniğe gittiğimde çok mutlu oldum.,Happy
Geçen dönem notlarımın hepsi iyi olduğu için çok mutlu oldum.,Happy
Sevgilimle olan her anım,Happy
Galatasaray şampiyon olduğunda çok mutlu olurum,Happy
ilk bilgisayarımı aldığımda çok mutlu oldum.,Happy
Okulumda yeni arkadaşlıklar kurmak beni çok mutlu etti.,Happy
Uzun süredir görmediğim kardeşimi gördüğümde çok mutlu oldum.,Happy
ilk defa yurt dışına çıktığımda çok mutlu olmuştum.,Happy
Ankara'da üniversite kazandığımda çok mutlu oldum.,Happy
Sevdiğim kızla muhabbet edince çok mutlu olmuştum.,Happy
sınavlardan yüksek alınca çok sevindim.,Happy
Liseler arası futbol turnuvasında birinci olduğumuzda mutlu olmuştum.,Happy
Yurt dışına çıktığım zaman çok mutlu oluyorum.,Happy
Kızım doğduğunda çok mutlu oldum.,Happy
anneme bir bale gösterisi için bilet aldığımda çok mutlu oldum.,Happy
Üniversite de istediğim bölümü kazandığımda çok mutlu olmuştum.,Happy
Kaydırma yaptığımı sandığım bir sınavda kaydırma yapmadığımı öğrenip iyi bir puan aldığımda çok sevindim,Happy
Kaybettiğimi sandığım kolyemi bulunca çok sevindim,Happy
Oğullarımı kucağıma aldığımda hissettiğim mutluluk tarifsizdi.,Happy
işe başladığım zaman mutlu oldum.,Happy
Oğlum kız arkadaşını (gelin kızımı) ilk tanıştırdığı zaman çok mutlu olmuştum.,Happy
Yeğenim olacağını öğrendiğimde mutlu oldum.,Happy
5 seneden sonra sonunda bilgisayarımı değiştirdiğimde çok mutlu oldum,Happy
Konser verdiğimde herkesin beğenmesi beni çok mutlu etti,Happy
3 ay peşinden koştuğum kızın sonradan benden hoşlandığını öğrendiğimde çok mutlu olmuştum.,Happy
Sevdiğim yanımda olunca çok mutlu olurum.,Happy
Ailem yanımda olduğu için mutluyum.,Happy
Doğum günümde sürpriz yapıldığında mutlu oldum.,Happy
Ehliyetimi aldığımda ve sabırla beklediğim sevgilimle karşılaştığımda çok mutlu oldum.,Happy
Bowling'te birincilik kupası aldığım zaman sevinmiştim.,Happy
Sınavlarda FF alacağım sınavdan CC alınca çok sevindim.,Happy
iddaa tutunca sevinirim,Happy
ilk araba sahibi olduğumda,Happy
İkinci yeğenim doğduğunda aman tanrım dedim.,Happy
Ablamlar bize gelince mutlu oldum,Happy
Bütünlemeye kalmadan ilk dönemi geçtiğimde ve yeğenim doğduğunda çok mutlu oldum.,Happy
işe başladığımda çok mutlu oldum,Happy
"Kardeşimle geçirdiğim her an ve birlikte yaptığımız, paylaştığımız her şeyden mutluluk duyarım.",Happy
Babam bana araba aldığında çok mutlu oldum.,Happy
Kendi paramı kazanıp onu harcamak beni çok mutlu etmişti,Happy
İkisi de mutlu eder ancak bir doğumun gerçekleşmesi her zaman çok daha değerlidir.,Happy
Okuduğum okulumun böyle bir başarısı olsaydı kesinlikle çok sevinir ve gurur duyardım.,Happy
Kızımın Üniversiteyi bitirip işe başladığında ağlamıştım.,Happy
Eşimle seyahate çıktığımız zaman çok mutlu oluyorum.,Happy
Bebeğimin ilk hareketlerini hissettiğimde çok mutlu oldum.,Happy
Üniversiteyi kazandığımda çok mutlu oldum,Happy
şu an eşim olan insanla görüşmeye başladığımda benden mutlusu yoktu,Happy
Hazırladığım bildiri konferanstan kabul edildi.Bu sayede Barselona'yı gezeceğim için çok mutluyum.,Happy
çocukların kendi arasındaki Sohbetleri beni çok mutlu eder,Happy
iki yıl üniversite okuduktan sonra bir sene dershaneye gittikten sonra dokuz eylül üniversitesi'ni kazanınca çok mutlu oldum,Happy
Erkek arkadaşımın sürpriz gelişine çok mutlu oldum.,Happy
Üniversiteyi kazandığımda çok mutlu oldum.,Happy
Hiç beklemediğim bir arkadaşım bana hiç beklemediğim bir sürpriz yapınca çok mutlu oldum.,Happy
Başarı benim için gerçek mutluluktur. Yaşadığım en derin mutluluk üniversite sınavlarında aldığım okul başarısıdır.,Happy
"Müdürüm  40 yıllık firmanın benim sayemde en verimli dönemini yaşadığını söylediği için ağzım kulaklarımda, çok mutluyum.",Happy
